-3.197183513857453779e-02,2.066662658851721457e-02
-1.089797608096800116e-03,-5.660950094704785126e-04
-2.394920994416190746e-02,-7.206666938049988147e-02
-3.473240480775027089e-02,2.668064318250399150e-02
-2.859082202062441375e-02,1.114509573384023060e-02
2.900413381552688005e-02,2.593036356212012963e-02
4.611416164586324556e-02,5.628973051814115114e-02
1.791464330793877307e-03,6.704727281133636939e-03
-1.282918088306573418e-02,-2.180942714689045308e-03
1.396565740408496452e-02,4.619198471304423320e-02
-6.635706860544827133e-03,1.191270311793547580e-02
-8.732940309590539463e-02,-2.216984089157678084e-02
-5.384271793582155220e-03,-3.878050714016392959e-03
1.128235358688276131e-03,-7.489364417588906253e-03
1.515830642550883072e-03,1.717188653423767702e-03
-2.510191730777048061e-02,2.188980164554361896e-02
5.714723941286457831e-02,-5.406196464544296698e-02
-3.684787419756318377e-03,-3.110550098347250169e-03
1.388104890758428550e-02,4.591830231754665675e-03
-7.548571932581234212e-02,6.555512083618198621e-03
1.020466614714282162e-02,1.628454170436634263e-02
1.277693400037711174e-02,3.293226458601006962e-02
-5.041921566825116781e-03,3.130659381969507632e-02
-2.528930954565663039e-02,-2.650271856461362818e-02
-1.596455367469653414e-02,-1.659068684615466749e-02
-1.479037772120892803e-02,-1.577836607240376901e-02
-4.824317780929536156e-03,-9.430320818375085429e-03
-5.093248384014031384e-03,6.169815583944504231e-03
3.851555731712794084e-03,6.775088571273429894e-03
-1.044428149486246495e-02,-4.453632994170811550e-03
3.895888530394208717e-03,7.138712470723033651e-03
-1.941507622213022293e-03,1.406531699885977225e-02
8.797280108239690852e-03,-6.778845242601308756e-04
8.962402854177497352e-03,1.424985586061035996e-03
-1.420890353195723276e-03,-4.037174323357745238e-03
-1.752082009877454702e-02,1.296494838869819387e-02
4.454292014681185408e-03,-5.901895259508936793e-03
8.149834333123870400e-02,-9.153435946588973915e-02
-4.556423631146003933e-03,-1.176810933353848905e-02
5.897353486289350077e-03,-5.977681940375643987e-02
1.466614187019846076e-02,6.831256232035039580e-03
7.881903557630047172e-03,1.145072079416173047e-02
6.833884169572407470e-03,8.200147010093847277e-03
-9.008064598513176174e-03,-2.758119185362974384e-03
9.138021853135209691e-03,1.447808975494894318e-02
1.042484407684581005e-02,-1.123300538709768454e-02
-1.658710128288587091e-03,-1.053001464880109041e-03
-6.723517795654998519e-03,-1.330220232461125016e-02
8.762724063441892919e-02,-6.096157701484995750e-02
-2.156378666011092918e-02,-4.853284326669142501e-02
-8.652009406842464667e-02,7.631419723849287851e-02
3.680316550198029814e-03,2.419845689561971654e-03
8.835048466252859532e-04,4.542329581144876477e-03
-2.201154212133058386e-03,-9.336735370637844937e-04
6.187623191881264084e-03,-4.808589890480486490e-03
4.118172428950398443e-03,-3.422909574725549464e-02
8.509515552448776009e-04,1.036241846541544574e-03
-7.511985555432487867e-05,1.401762280170656722e-04
3.354156778817075132e-03,4.348335197892317055e-04
4.990647363935649811e-03,5.955579312721864804e-03
-3.054486299488101339e-02,-6.312516415378127688e-02
-5.270179631778390723e-03,-9.202527113535181533e-03
-7.527261669259970034e-02,7.111367798992078437e-02
4.595760426030796528e-03,9.173509308152338546e-03
-1.216792864079039270e-02,-3.919401737010459741e-02
3.746767457664227502e-02,2.365470752601302531e-02
-3.656238620144959539e-02,-7.298885496176378551e-02
4.763055257744949061e-03,5.875363208395691095e-03
4.596591037570743089e-03,8.966835248939444836e-03
5.695482300053637294e-03,-8.282415046610541384e-03
-7.402464463628041780e-02,1.741429861920588615e-02
-4.119568925391077496e-02,2.072850532574732618e-02
7.660713935753914877e-03,4.513913454038051554e-03
3.874516529862848113e-02,8.130130029936878666e-03
-8.181373056033668101e-02,-2.571227411103810603e-02
1.421199319401881579e-02,-1.773124279947298210e-02
9.643776987564365091e-03,-4.845897360864838931e-03
-9.514958009105246514e-04,7.096526420250483420e-03
-5.300580720398450144e-03,-3.965220054897612700e-03
3.202554156961824605e-02,1.145075646992652352e-01
